smiles,predict_density,predict_DetoD,predict_DetoP,predict_DetoQ,predict_DetoT,predict_DetoV,predict_HOF_S,predict_BDE,SA_calculated
O=[N+]([O-])c1nnc2n1c([N+](=O)[O-])nc1nnc([N+](=O)[O-])n12,1.9191992,8.559603,34.45566,5.8490906,3.5579152,607.2012,538.9963,224.13081,3.8426476690151663
O=c1[nH]c([N+](=O)[O-])nc2c([N+](=O)[O-])c([N+](=O)[O-])c3nnnn3c12,1.9226608,8.042095,30.397135,5.1757,2.9470751,570.4051,265.56873,226.35959,3.549506026075571
O=[N+]([O-])c1nc2c([N+](=O)[O-])c3cn[nH]c3c([N+](=O)[O-])c2c([N+](=O)[O-])c1[N+](=O)[O-],1.8677404,7.915239,29.032003,5.716077,3.0890706,537.7691,217.62225,208.05504,3.6146135737686933
O=c1[nH]ncn2c([N+](=O)[O-])c([N+](=O)[O-])nc12,1.84536,7.761376,27.695757,5.0094867,2.9507308,590.93097,110.17813,259.0391,3.472706614883216
O=[N+]([O-])c1nc2c(nc([N+](=O)[O-])c3c2nnn3[N+](=O)[O-])o1,1.9031671,8.286245,32.185493,5.7384224,3.273438,567.9334,324.22488,117.080536,4.17522256780059
O=[N+]([O-])c1cc([N+](=O)[O-])c2c([N+](=O)[O-])c3c([N+](=O)[O-])nnn3c([N+](=O)[O-])c2n1,1.8847961,8.187016,31.172997,5.9725795,3.2993195,549.3127,333.0391,217.53758,3.695950372105491
O=[N+]([O-])c1cn2c(n1)c([N+](=O)[O-])nc1c3c(nnn3[N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c12,1.8938159,8.151708,31.116383,5.785629,3.2295432,556.1176,432.855,143.0646,4.0847001818229725
Nc1nc([N+](=O)[O-])nc2c([N+](=O)[O-])[nH]c([N+](=O)[O-])c12,1.8775165,7.840935,28.60569,4.896529,2.9387827,603.0044,74.103714,270.2133,3.7455858666014406
O=[N+]([O-])c1nc2noc([N+](=O)[O-])c2c2c1nnn2[N+](=O)[O-],1.9033753,8.4839525,33.734043,6.288787,3.5960603,568.23334,476.94608,112.03923,4.141442810715571
O=c1oc2c([N+](=O)[O-])c3nonc3c([N+](=O)[O-])c2n1[N+](=O)[O-],1.9437168,8.377013,33.214165,5.803565,3.184837,544.04596,52.47295,124.7171,3.689176551450121
O=[N+]([O-])N=c1[nH]c([N+](=O)[O-])nc2c1cc([N+](=O)[O-])n2[N+](=O)[O-],1.8923109,8.409361,32.872116,5.8328757,3.5175297,603.0613,210.92413,133.02107,4.221506381059436
O=c1[nH]c([N+](=O)[O-])c([N+](=O)[O-])c2c1cnn2[N+](=O)[O-],1.8767263,8.006322,29.717531,5.335377,3.0866878,579.40015,25.446337,127.63179,3.658512943524517
O=[N+]([O-])c1nc2nc3c(nnn3[N+](=O)[O-])c([N+](=O)[O-])c2o1,1.9174917,8.3647785,32.988438,5.801887,3.3122997,568.6085,330.69278,127.90553,4.089937547557676
O=c1[nH]c2cc([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c2c([N+](=O)[O-])c1[N+](=O)[O-],1.9012684,8.049492,30.154882,5.5417337,3.008682,542.2663,-135.10403,205.03526,3.1438168603017775
O=c1[nH]c([N+](=O)[O-])c([N+](=O)[O-])[nH]1,1.9054992,8.201554,31.29241,4.715458,3.008921,643.5591,-203.50137,258.28278,3.5639614125244625
O=[N+]([O-])c1[nH]c2cc([N+](=O)[O-])n([N+](=O)[O-])c2c1[N+](=O)[O-],1.8629345,8.3689165,32.323227,6.1366673,3.6180751,587.60236,122.44141,132.08977,3.8259471563381835
O=c1c2n[nH]c([N+](=O)[O-])c2cnn1[N+](=O)[O-],1.8595726,7.91116,29.061703,5.2816668,3.1200895,591.7688,155.65167,156.06291,3.783311266046006
Nn1c(=O)[nH]c(=O)c2oc([N+](=O)[O-])nc21,1.8424273,7.116709,23.277533,3.609258,2.151583,601.31415,-306.69635,274.99957,3.73911504188084
O=c1[nH]c(=O)c2oc([N+](=O)[O-])nc2[nH]1,1.8382007,6.772179,21.031017,3.1500692,1.758145,564.1627,-418.12787,278.5533,3.583610545206308
O=c1[nH]c2nc([N+](=O)[O-])c3c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])nc3c2[nH]1,1.9002508,7.7219734,27.899475,4.777207,2.6300874,552.6,-38.380978,211.4408,3.594426144982055
O=[N+]([O-])c1c([N+](=O)[O-])c2c([N+](=O)[O-])cn([N+](=O)[O-])c2c2nn[nH]c12,1.8763065,8.1043625,30.558947,5.8286214,3.3148515,565.8478,328.24612,155.85039,3.8528491501438635
O=c1nc[nH]c2nc3c(=O)n([N+](=O)[O-])c(=O)[nH]c3nc12,1.7955577,6.4409356,19.083683,3.116284,1.7080929,551.6261,-199.68011,174.68304,3.547444746440388
O=[N+]([O-])c1n[nH]c2nc([N+](=O)[O-])n3nnnc3c12,1.8735001,8.064985,30.225662,5.4228883,3.2631853,603.2392,533.47064,245.9996,3.5932080413765295
O=c1[nH]ncc2c([N+](=O)[O-])c([N+](=O)[O-])nn12,1.8538337,7.8191824,28.181988,5.0884185,2.9975088,591.00793,136.30344,253.33566,3.32797566676157
O=c1c2[nH]nc([N+](=O)[O-])c2cnn1[N+](=O)[O-],1.8505718,7.875266,28.717798,5.2489533,3.1037705,591.93835,145.00623,152.88098,3.6268239672982423
O=[N+]([O-])Nn1nnc2c1c([N+](=O)[O-])c([N+](=O)[O-])n2[N+](=O)[O-],1.9369435,9.256528,40.217865,6.8806,4.4134517,640.2536,476.00943,127.89014,4.071558865187415
O=[N+]([O-])N=c1[nH]c([N+](=O)[O-])nc2c1cnn2[N+](=O)[O-],1.878745,8.327911,32.163006,5.696599,3.522625,619.5406,315.64322,134.42764,4.1980643281399015
N=c1c2c([N+](=O)[O-])c3[nH]nc([N+](=O)[O-])c3c([N+](=O)[O-])c2nc([N+](=O)[O-])n1[N+](=O)[O-],1.9247689,8.302759,32.549026,5.682435,3.2934318,577.721,247.12665,137.1201,4.038154597634585
O=[N+]([O-])N=Cc1c2c([N+](=O)[O-])c([N+](=O)[O-])c3nn[nH]c3c2nc2c1c([N+](=O)[O-])nn2[N+](=O)[O-],1.869263,7.999855,29.736845,5.6424484,3.1845615,563.25616,483.61465,153.56393,4.41173197020365
O=c1[nH]c([N+](=O)[O-])nc2n[nH]c([N+](=O)[O-])c12,1.8685254,7.6093187,26.853167,4.4343877,2.6207268,594.2972,-31.290968,270.08118,3.591912339391266
O=c1c([N+](=O)[O-])c([N+](=O)[O-])[nH]c2ncnn12,1.8389543,7.6249557,26.626413,4.7026677,2.766019,591.25073,48.55579,241.34373,3.6112744145254343
O=[N+]([O-])c1[nH]c2ncnc([N+](=O)[O-])c2c1[N+](=O)[O-],1.8279182,7.7458024,27.423409,5.263969,3.0028813,572.2621,132.57465,247.1401,3.448494272145761
O=c1nc([N+](=O)[O-])c2ncc([N+](=O)[O-])n([N+](=O)[O-])c-2n1,1.8985116,8.078175,30.53567,5.286525,3.0474138,576.1256,103.53226,119.167175,3.747128277249203
O=c1c2[nH]ncc2c([N+](=O)[O-])nn1[N+](=O)[O-],1.832148,7.8257313,28.112736,5.2803097,3.1158638,591.03705,150.25537,146.56276,3.6590887257955593
O=[N+]([O-])c1nc(O)c2c([N+](=O)[O-])n[nH]c2n1,1.8525885,7.6227717,26.810274,4.534506,2.6937103,596.86743,-26.631468,267.56683,3.512622178389476
O=[N+]([O-])c1nc2c(nc([N+](=O)[O-])n2[N+](=O)[O-])c2cnn([N+](=O)[O-])c12,1.8824887,8.295692,31.989504,5.957084,3.4360883,576.1708,402.9117,125.188736,4.070941217451557
O=[N+]([O-])N=c1c2cnc([N+](=O)[O-])nc2nc([N+](=O)[O-])n1[N+](=O)[O-],1.8845494,8.405834,32.85268,5.88537,3.517076,596.51624,327.4803,113.54535,4.0694850440961545
O=c1[nH]c2cc([N+](=O)[O-])oc2c(O)c1[N+](=O)[O-],1.8292918,7.037671,22.571037,4.1128097,2.1605303,528.34564,-455.0283,267.37915,3.2244296587636327
O=c1[nH]c([N+](=O)[O-])nc2[nH]c3ncn([N+](=O)[O-])c(=O)c3c12,1.8377085,6.970624,22.557007,3.808831,2.1161854,558.86835,-149.05708,165.17148,3.789373984804639
O=c1c2cc([N+](=O)[O-])c(=O)n([N+](=O)[O-])c2[nH]n1[N+](=O)[O-],1.9188215,8.177062,31.443924,5.302664,3.090345,582.4083,-98.43223,163.46263,3.838738872314515
O=c1[nH]c2nc([N+](=O)[O-])[nH]c2c(=O)n1[N+](=O)[O-],1.9097952,7.732473,28.178663,4.1836386,2.5217004,605.34796,-214.051,163.6619,3.677078889532863
O=[N+]([O-])c1c([N+](=O)[O-])c2n(nnc3nnc([N+](=O)[O-])n32)c1[N+](=O)[O-],1.9280511,8.75658,35.996346,6.3742337,3.788971,592.2012,568.92535,235.47223,3.8196681405284796
O=c1c2c(nnn2[N+](=O)[O-])c([N+](=O)[O-])c2[nH]cnn12,1.8717917,7.798725,28.334923,5.0272427,2.941891,587.288,264.41675,152.33072,4.006710481986056
O=c1c2c([N+](=O)[O-])ncc([N+](=O)[O-])c2nc2oc([N+](=O)[O-])c([N+](=O)[O-])n12,1.8921424,7.828215,28.57151,5.1816664,2.7608106,531.1906,-73.76541,231.85025,3.7850595897981094
O=c1[nH]c(=O)n2c([N+](=O)[O-])cc([N+](=O)[O-])c2[nH]1,1.8526038,7.100717,23.127281,3.6939478,2.1106362,577.85724,-355.65512,265.61267,3.343438889532864
O=[N+]([O-])c1oc2c(nc([N+](=O)[O-])n3c([N+](=O)[O-])nnc23)c1[N+](=O)[O-],1.9210862,8.424493,33.344284,5.963604,3.3437653,557.5157,245.30972,230.22852,3.856736890528479
O=[N+]([O-])c1nc2nonc2n1[N+](=O)[O-],1.8817855,8.9490385,37.215992,6.9374533,4.2844763,614.32196,458.46854,110.60887,3.8303745128176434
O=c1c2[nH]ncc2c(O)c([N+](=O)[O-])n1[N+](=O)[O-],1.8387532,7.509778,25.963133,4.6856546,2.6906245,575.3454,-147.49739,137.6446,3.632546581840556
O=c1[nH]c([N+](=O)[O-])nc2c1nc([N+](=O)[O-])c1nncn12,1.850597,7.3242335,24.81136,4.384754,2.4652555,564.99066,190.85052,249.96556,3.619756914272556
N=c1[nH]cnc2c1n([N+](=O)[O-])c(=O)n2[N+](=O)[O-],1.869327,7.788877,28.325983,4.6859107,2.9034517,622.5674,47.469242,150.0705,4.248518889532864
Nc1nn([N+](=O)[O-])c2nc([N+](=O)[O-])n3nc([N+](=O)[O-])c([N+](=O)[O-])c3c12,1.908778,8.401657,33.176083,5.7431555,3.4701533,604.8083,373.90176,146.28088,3.9676281592535645
O=[N+]([O-])c1c([N+](=O)[O-])c([N+](=O)[O-])c2[nH]ncc2c1[N+](=O)[O-],1.8697349,8.135803,30.577114,5.953271,3.3410344,559.0144,154.55771,213.01189,3.1712920120405608
O=[N+]([O-])c1c([N+](=O)[O-])c([N+](=O)[O-])c2nonc2c1[N+](=O)[O-],1.9493897,8.880651,37.19724,6.906629,3.869655,554.56946,317.1494,211.10205,3.0769998274451673
O=c1[nH]c2nc([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c2[nH]1,1.9000098,7.8434067,28.683872,4.7176228,2.7177112,578.9186,-126.83362,217.16667,3.2719837127552864
O=[N+]([O-])c1cc2c([N+](=O)[O-])c3n[nH]nc3nc2c([N+](=O)[O-])c1[N+](=O)[O-],1.8621154,7.813581,28.271076,5.5549493,3.0211828,542.9916,322.58887,210.23216,3.43855112136608
O=c1[nH]c2nnc([N+](=O)[O-])n2cc1[N+](=O)[O-],1.8716967,7.739852,27.695566,4.759881,2.8110268,593.53156,63.917027,263.84244,3.4750443608581714
O=[N+]([O-])c1c2c(cnn2[N+](=O)[O-])c([N+](=O)[O-])n2nnnc12,1.8860565,8.358712,32.486603,6.16548,3.6239104,585.5719,577.9315,119.071915,3.7502622439139515
O=[N+]([O-])c1[nH]c2nc([N+](=O)[O-])n3ncnc3c2c1[N+](=O)[O-],1.8447636,7.6939793,27.237799,5.112492,2.9074633,570.65247,281.0442,249.48042,3.6257415961406707
O=[N+]([O-])c1c([N+](=O)[O-])n([N+](=O)[O-])c2nc([N+](=O)[O-])n([N+](=O)[O-])c12,1.9661102,9.248916,40.471268,6.806509,4.1552043,606.0448,275.89825,123.91188,3.991693358371487
O=[N+]([O-])c1nc2c([N+](=O)[O-])n3nnnc3c([N+](=O)[O-])c2[nH]1,1.9093194,8.260103,31.959734,5.6362643,3.3011045,585.9954,442.81888,249.72696,3.681939976707474
O=[N+]([O-])N=c1[nH]c([N+](=O)[O-])nc2c([N+](=O)[O-])c3[nH]c([N+](=O)[O-])nc3nc12,1.8902745,7.9818363,29.767433,5.1426134,2.9970708,582.57416,247.07913,193.70546,4.163637401551572
O=[N+]([O-])Nc1c([N+](=O)[O-])c([N+](=O)[O-])nc2nc([N+](=O)[O-])[nH]c12,1.8930938,8.380747,32.819077,5.662031,3.4300532,605.4102,164.07236,145.89381,3.743592057452009
O=c1[nH]c([N+](=O)[O-])nc2c([N+](=O)[O-])c([N+](=O)[O-])ncc12,1.8620409,7.570636,26.50449,4.786845,2.638538,552.7917,-52.41734,220.48628,3.4406763178878084
NN=c1c2c(nc([N+](=O)[O-])n2[N+](=O)[O-])c(=N[N+](=O)[O-])[nH]n1[N+](=O)[O-],1.9226117,8.912761,37.25535,6.1880736,4.066964,658.82697,438.02963,138.6406,4.663960276517491
O=c1[nH]c(=O)c2c(nnn2[N+](=O)[O-])[nH]1,1.8501899,7.3494506,24.894392,3.8058136,2.3527935,622.74634,-106.92365,148.94241,3.5613364561374823
O=[N+]([O-])N=c1[nH]c([N+](=O)[O-])cc2c([N+](=O)[O-])ncnc12,1.8204484,7.61682,26.555027,5.177839,2.9874012,578.0252,211.45819,169.24895,3.903308103083746
O=c1[nH]c2c([nH]c3nc([N+](=O)[O-])c4c(ncn4[N+](=O)[O-])c32)c(=O)n1[N+](=O)[O-],1.872833,7.332946,25.125511,4.3002844,2.377003,555.10315,-61.282543,143.8808,4.050030703671531
O=c1[nH]c([N+](=O)[O-])nn2c([N+](=O)[O-])cnc12,1.8379154,7.6310725,26.661152,4.7344007,2.779141,590.073,46.275105,272.24768,3.503158493237419
O=c1[nH]c(=O)c2[nH]c([N+](=O)[O-])nc(=O)c2[nH]1,1.830332,6.419649,18.960209,2.694446,1.5139515,567.4686,-446.8555,272.81516,3.2417302284789233
NN=c1[nH]c(=O)n([N+](=O)[O-])o1,1.8672292,8.322574,32.028656,4.823062,3.4083138,712.28845,-73.825325,172.39275,4.595684155925877
O=[N+]([O-])c1onc2c1c([N+](=O)[O-])c([N+](=O)[O-])c1c2nc([N+](=O)[O-])n1[N+](=O)[O-],1.9223355,8.610551,34.878002,6.45478,3.6084871,553.35425,279.1689,123.82506,3.95439096725514
O=c1c2c(=O)n([N+](=O)[O-])c(C=N[N+](=O)[O-])nc2c([N+](=O)[O-])nn1[N+](=O)[O-],1.9153634,8.4029,33.12276,5.6652317,3.3239224,585.0261,99.325195,140.32162,4.350082204395787
O=c1c2cc3c([N+](=O)[O-])c([N+](=O)[O-])n(N[N+](=O)[O-])c3nc2n([N+](=O)[O-])n1[N+](=O)[O-],1.9009173,8.402857,32.86239,5.8659463,3.4250085,584.46936,145.19269,132.014,4.168807634071833
O=[N+]([O-])c1ncc2c([N+](=O)[O-])n3nnnc3c([N+](=O)[O-])c2n1,1.8617206,7.938755,29.149426,5.6310525,3.173438,562.6299,506.64536,238.25417,3.6385987418021415
O=c1c2c([N+](=O)[O-])c([N+](=O)[O-])[nH]c2n(C=N[N+](=O)[O-])c(=O)n1[N+](=O)[O-],1.9297277,8.267312,32.164272,5.1696897,3.0748217,595.0448,-143.41158,167.9264,4.334347804223979
O=[N+]([O-])c1nc([N+](=O)[O-])c2c([N+](=O)[O-])c3nc([N+](=O)[O-])oc3c([N+](=O)[O-])c2n1,1.9192607,8.215172,31.77665,5.7214417,3.0912082,536.7042,101.791534,214.49937,3.974316068571187
O=c1c2c([N+](=O)[O-])nc3[nH]nc([N+](=O)[O-])c3c2nc([N+](=O)[O-])n1C=N[N+](=O)[O-],1.8666466,7.8251815,28.416695,5.059474,2.8952081,572.6461,157.66644,186.03444,4.1722463138934325
Nc1c([N+](=O)[O-])c([N+](=O)[O-])c2[nH]c([N+](=O)[O-])nc2c1O,1.8704665,7.621647,26.94119,4.619456,2.7034924,587.7432,-163.8634,241.27376,3.501931180006822
Nc1c([N+](=O)[O-])c2nnc([N+](=O)[O-])n2c2c([N+](=O)[O-])cc([N+](=O)[O-])c([N+](=O)[O-])c12,1.8659812,7.943536,29.194996,5.558885,3.1289454,562.1226,211.91391,224.73117,3.5904610753673794
NN=c1[nH]c([N+](=O)[O-])nc2c([N+](=O)[O-])cc([N+](=O)[O-])nc12,1.8144248,7.6137176,26.452454,5.0136275,2.9965887,599.4422,217.74213,246.46913,3.8164606533992025
NN=c1nc2cc([N+](=O)[O-])[nH]c2c([N+](=O)[O-])n1[N+](=O)[O-],1.8298014,7.9395046,28.879425,5.3709,3.330659,622.87415,226.8504,132.71313,4.139549177104065
O=c1c2c(nc([N+](=O)[O-])n2[N+](=O)[O-])c([N+](=O)[O-])nn1[N+](=O)[O-],1.9628712,8.947782,37.974895,6.2308717,3.7526748,599.4,192.89636,135.60077,4.041583276215096
O=[N+]([O-])c1nc2c([N+](=O)[O-])[nH]n(-c3ccc([N+](=O)[O-])c([N+](=O)[O-])n3)c-2n1,1.8171228,7.633383,26.63743,5.281359,2.9710326,563.16205,261.7763,229.50607,3.7080237751779466
Nc1c([N+](=O)[O-])c([N+](=O)[O-])c2nn[nH]c2c1[N+](=O)[O-],1.8873739,8.088288,30.465708,5.4262085,3.2562702,601.5371,212.9921,234.93541,3.460848020447595
N=c1nc2n([nH]1)C([N+](=O)[O-])=C(N[N+](=O)[O-])C2=O,1.8209109,7.7689233,27.598433,4.912375,3.0687525,627.7901,94.70065,150.18663,4.3601096587636325
O=c1[nH]c([N+](=O)[O-])c([N+](=O)[O-])c2nc(O)[nH]c12,1.8766845,7.265131,24.464539,3.8782787,2.2147734,575.7151,-307.49164,249.83492,3.588217351071325
O=c1nnc([N+](=O)[O-])c2ncn([N+](=O)[O-])c(=O)n12,1.9060565,8.037635,30.393894,4.929149,2.9370918,595.40436,69.50691,149.55907,3.8320731182996077
O=c1nc([N+](=O)[O-])[nH]c2nc3c([N+](=O)[O-])c4oc([N+](=O)[O-])nc4c([N+](=O)[O-])c3nc12,1.8810722,7.5394135,26.500393,4.7807746,2.4984586,522.9727,10.771762,235.47209,3.983860357524515
O=c1nc2n([N+](=O)[O-])c3nc([N+](=O)[O-])ccc3nc-2c(=O)[nH]1,1.7854997,6.7347436,20.619108,3.8772762,2.070873,538.41394,-89.22789,129.53836,3.3659633571867573
O=c1[nH]c(=O)c2nc([N+](=O)[O-])c([N+](=O)[O-])cc2[nH]1,1.8341602,6.8885794,21.733843,3.6814046,2.00901,550.8757,-303.28442,232.35916,2.9619865798380687
O=[N+]([O-])c1c2nnn([N+](=O)[O-])c2c([N+](=O)[O-])n2nnnc12,1.9337132,8.801702,36.52906,6.4522667,3.9060242,602.988,682.72675,111.90727,3.825531879541481
O=c1c2c(cc([N+](=O)[O-])n2[N+](=O)[O-])nc([N+](=O)[O-])n1[N+](=O)[O-],1.8971827,8.454719,33.248043,5.957653,3.4751952,581.1564,74.52623,130.31133,3.9598375272272417
O=c1c2[nH]ncc2nc([N+](=O)[O-])n1[N+](=O)[O-],1.8208811,7.704454,27.178894,5.0692716,2.9852328,589.836,117.61932,134.17714,3.642441140822392
O=[N+]([O-])Nn1nc([N+](=O)[O-])c2nc([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c21,1.9420934,8.94215,37.72632,6.4682426,3.9313276,606.2234,334.05652,133.51276,3.915007449194394
O=c1[nH]c([N+](=O)[O-])nc2nc([N+](=O)[O-])cnc12,1.8215624,7.185121,23.658127,4.233934,2.3667579,561.6875,-6.509153,255.9029,3.453503036690054
O=[N+]([O-])c1cc2c3[nH]nc([N+](=O)[O-])c3nnn2c1[N+](=O)[O-],1.8438706,7.8900247,28.583574,5.6994553,3.23389,567.1971,428.16562,250.93135,3.589059005047554
O=[N+]([O-])N=c1[nH]c([N+](=O)[O-])nc2c([N+](=O)[O-])cc([N+](=O)[O-])nc12,1.8711078,8.088179,30.329103,5.511005,3.2129006,582.2715,194.94525,193.95174,3.854193240817465
O=c1c2nnc3c(cc([N+](=O)[O-])n3[N+](=O)[O-])c2nc2c([N+](=O)[O-])c([N+](=O)[O-])[nH]n12,1.8856422,7.866905,28.931004,5.3412356,2.9614146,552.8409,272.74103,137.29726,4.016701607911758
Nc1c2nc3c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c3c([N+](=O)[O-])c2nc2nc[nH]c(=O)c12,1.8393412,7.283899,24.472986,4.6736536,2.4743435,531.79315,30.066378,213.08705,3.742174608695035
O=[N+]([O-])c1cc([N+](=O)[O-])c2[nH]c([N+](=O)[O-])c([N+](=O)[O-])c2n1,1.871248,8.0118,29.737284,5.5977683,3.1328063,558.3132,68.05998,251.52194,3.488036627425176
O=[N+]([O-])c1cnc2nn([N+](=O)[O-])c([N+](=O)[O-])c2c1[N+](=O)[O-],1.8834475,8.461783,33.304375,6.302708,3.6432943,575.06903,301.65955,138.12683,3.606438865187415
O=c1c2ncc([N+](=O)[O-])nc2nc([N+](=O)[O-])n1[N+](=O)[O-],1.8865012,8.031284,30.225006,5.3217072,3.0457947,570.9413,123.76294,131.10869,3.6473131829095795
O=[N+]([O-])NN=c1[nH]c([N+](=O)[O-])nc2c1cnn2[N+](=O)[O-],1.8613228,8.278295,31.631779,5.6112995,3.5598748,636.58984,340.55618,141.52934,4.355500410776052
O=c1ncc([N+](=O)[O-])c2nc([N+](=O)[O-])n([N+](=O)[O-])n12,1.8793393,8.260592,31.697798,5.5504665,3.3075767,595.116,117.45395,121.839294,3.6818880204475946
O=c1[nH]c2[nH]c([N+](=O)[O-])nc2c(=O)n1[N+](=O)[O-],1.9208069,7.7655835,28.526114,4.1813736,2.5246189,606.2946,-214.1437,166.27626,3.904241966455941
O=[N+]([O-])c1nc2c(cnn2[N+](=O)[O-])c2c1cnn2[N+](=O)[O-],1.8468751,7.883674,28.741745,5.6512494,3.2312887,571.2696,418.30673,132.67125,4.001149693306663
O=c1[nH]c2nc3c([N+](=O)[O-])nc4nc5c([N+](=O)[O-])c([N+](=O)[O-])ccc5c([N+](=O)[O-])c4c3nc2c(=O)n1[N+](=O)[O-],1.8515513,7.219381,24.191788,4.5628834,2.3429434,514.08374,14.515887,184.4019,3.9756359738075613
O=c1[nH]c2cnc([N+](=O)[O-])c([N+](=O)[O-])c2n1[N+](=O)[O-],1.869035,7.937688,29.231329,5.1814523,3.0160534,582.48914,-4.0900245,134.25887,3.540756943524517
O=[N+]([O-])c1c2c(nnn2[N+](=O)[O-])c([N+](=O)[O-])n2nnnc12,1.937302,8.800095,36.584393,6.440534,3.8966599,602.18713,696.7495,113.00957,3.825531879541481
O=c1c2c([N+](=O)[O-])cc([N+](=O)[O-])c([N+](=O)[O-])c2nc2c3cc([N+](=O)[O-])oc3c([N+](=O)[O-])c([N+](=O)[O-])n12,1.8697672,7.633047,26.983255,5.3036356,2.6885786,504.7196,-130.40875,222.34088,3.731784315941036
O=[N+]([O-])NN=c1[nH]c([N+](=O)[O-])nc2c(O)cc([N+](=O)[O-])nc12,1.8331704,7.631382,26.74042,4.8015757,2.8645253,598.4445,8.631457,155.40181,4.123328572310616
O=c1c2[nH]nnc2c2c([N+](=O)[O-])cn([N+](=O)[O-])c2n1N[N+](=O)[O-],1.8530642,7.9234033,28.98326,5.3032136,3.1663854,598.2681,239.90271,150.32097,4.17288220473562
O=[N+]([O-])N=c1nc([N+](=O)[O-])[nH]c2[nH]cc([N+](=O)[O-])c12,1.8689693,7.9224014,29.134071,5.132821,3.0987525,605.72516,126.608215,153.27928,3.973248943524517
NN=c1[nH]c(=O)n([N+](=O)[O-])c2c([N+](=O)[O-])ncnc12,1.8250284,7.567687,26.340883,4.622906,2.8726368,624.30133,139.19284,131.82613,4.0479828801761
O=c1nc([N+](=O)[O-])[nH]c2cc([N+](=O)[O-])n([N+](=O)[O-])c12,1.8585081,7.8942814,28.78168,5.1866937,3.002932,579.6168,-19.031233,138.8065,3.7494101742937476
O=c1c2ncn([N+](=O)[O-])c2n([N+](=O)[O-])c(=O)n1[N+](=O)[O-],1.9345827,8.494544,34.001434,5.4875264,3.306295,602.27606,-21.483656,120.44762,4.103661061663628
O=[N+]([O-])c1nc([N+](=O)[O-])c2[nH]cc([N+](=O)[O-])c2n1,1.8543808,7.801367,28.118515,5.2197356,2.9748287,569.99646,111.12601,266.5665,3.481733695222685
O=c1[nH]c(=O)c2cc([N+](=O)[O-])c([N+](=O)[O-])nc2[nH]1,1.8355057,6.8539844,21.531193,3.607572,1.9670837,551.1761,-326.45648,230.42845,2.9160115798380684
O=c1[nH]c2nc([N+](=O)[O-])cnc2nc1[N+](=O)[O-],1.840391,7.2929792,24.522608,4.3609014,2.433189,560.46234,20.553408,245.17464,3.4149896587636333
N=c1[nH]c([N+](=O)[O-])nc2nc([N+](=O)[O-])nnc12,1.8499167,7.705396,27.497913,4.7515926,2.8982124,612.93866,292.5951,248.27724,3.940803371138215
Nc1n[nH]c2nc([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c12,1.855003,7.929042,29.031843,5.2312346,3.1536508,604.8008,171.82089,223.98163,3.323067712755287
N=c1c2c(nc([N+](=O)[O-])c3ncnc(N[N+](=O)[O-])c32)[nH]n1[N+](=O)[O-],1.8272446,7.584793,26.578903,4.9168544,2.941652,599.9256,326.61725,140.20882,4.094497419374634
Nc1c([N+](=O)[O-])nc2c3c([N+](=O)[O-])n[nH]c3[nH]c(=O)n2c1=O,1.8658093,7.04569,23.008013,3.6108077,2.093058,584.55237,-167.83665,269.11136,3.7571822880863657
O=c1c([N+](=O)[O-])nc2c3c([N+](=O)[O-])c4[nH]nnc4nc3c1=2,1.7787386,6.9439783,21.814388,4.6445417,2.3815045,512.70386,292.39926,263.39984,4.0044141774613475
Nn1nc([N+](=O)[O-])c2c([N+](=O)[O-])c3c([N+](=O)[O-])c([N+](=O)[O-])n([N+](=O)[O-])c3nc21,1.9225402,8.568158,34.505524,6.066015,3.6157222,594.8951,337.4016,147.4757,4.024884467739586
O=[N+]([O-])c1nc2c(o1)c([N+](=O)[O-])c([N+](=O)[O-])c1[nH]nnc12,1.8699317,7.9021,28.92654,5.4181767,2.989052,550.48267,205.77127,231.11273,3.896514065776299
O=c1nc2nc3[nH]c(=O)[nH]c3c([N+](=O)[O-])n2c(=O)[nH]1,1.8167293,6.3290844,18.353298,2.5937884,1.4588923,569.99945,-389.5202,255.24802,3.561993322222742
O=c1c2[nH]c([N+](=O)[O-])nc2nnn1[N+](=O)[O-],1.8909582,8.254192,31.880579,5.3346705,3.271358,613.77936,200.36673,136.28032,3.9145985647937707
O=c1[nH]c(=O)c2nc([N+](=O)[O-])n([N+](=O)[O-])c2[nH]1,1.8851976,7.6265864,27.049835,4.1629314,2.4917793,602.63074,-218.42868,150.56085,3.545331197225172
O=[N+]([O-])c1nn([N+](=O)[O-])c2cc3c(nnn3[N+](=O)[O-])c([N+](=O)[O-])c12,1.8958912,8.415207,32.98213,6.1803603,3.5695512,576.04987,451.53598,136.88649,4.0620255924515565
O=[N+]([O-])c1cc2c([N+](=O)[O-])[nH]c3nnnn3c-2n1,1.8107822,7.530314,25.700678,5.01367,2.9322379,586.6396,411.35434,275.1707,3.8510289644534526
