smiles,predict_density,predict_DetoD,predict_DetoP,predict_DetoQ,predict_DetoT,predict_DetoV,predict_HOF_S,predict_BDE,SA_calculated
Nc1nn2c([N+](=O)[O-])c([N+](=O)[O-])nc2[nH]1,1.8431696,7.9545493,29.078548,4.9155483,3.2096424,656.56793,198.88141,263.87686,3.772792349573148
Nc1[nH]c(O)nc(=N[N+](=O)[O-])c1[N+](=O)[O-],1.8759736,7.9244146,29.08858,4.475504,2.972884,669.0431,-117.57013,167.49727,3.884710633596816
O=c1[nH]c2c(c([N+](=O)[O-])nn2[N+](=O)[O-])c(=NN[N+](=O)[O-])n1C=N[N+](=O)[O-],1.9115039,8.49812,33.652462,5.4686203,3.477593,638.6173,168.31723,147.06413,4.684088352339915
N=c1[nH]n([N+](=O)[O-])c2c1nc([N+](=O)[O-])n2N[N+](=O)[O-],1.8621044,8.584867,34.02463,5.9178634,3.9280643,666.35974,338.1027,139.16734,4.562517251216825
Nc1nc(=O)n2c([N+](=O)[O-])nn([N+](=O)[O-])c2n1,1.8481884,7.9304214,29.006237,4.661405,3.003132,647.54285,65.4265,138.33,3.7650450433790166
N=c1[nH]c(=O)n([N+](=O)[O-])c2nc(N[N+](=O)[O-])n([N+](=O)[O-])c12,1.9277157,8.34344,32.817974,5.0196466,3.2295225,646.07983,50.097614,142.12772,4.353700683369233
O=[N+]([O-])N=Cn1nnc2nc3c(N[N+](=O)[O-])c4nnnn4c([N+](=O)[O-])c3nc21,1.8542911,8.026525,29.85659,5.51662,3.3331578,603.0933,796.8356,144.6515,4.398821154130118
Nn1c(=O)nc([N+](=O)[O-])c2nc([N+](=O)[O-])n([N+](=O)[O-])c21,1.9183642,8.453093,33.568478,5.504857,3.4326122,624.2459,150.15448,142.21114,3.9669356178766453
O=[N+]([O-])c1n[nH]c(-c2c3c([N+](=O)[O-])n[nH]c3nc3nc([N+](=O)[O-])n([N+](=O)[O-])c23)c1[N+](=O)[O-],1.8776367,8.101381,30.525288,5.5330896,3.1978428,578.3642,393.56247,142.73274,4.093000919497904
Nn1c([N+](=O)[O-])nc2c([N+](=O)[O-])n[nH]c2c1=O,1.8714833,7.870379,28.80876,4.864848,3.0055199,620.08276,107.25543,251.82903,3.5717496587636326
O=[N+]([O-])c1nc2c3cnn([N+](=O)[O-])c3nc([N+](=O)[O-])n2n1,1.8698341,8.155817,30.900276,5.680885,3.3486917,589.41797,448.82004,135.28365,3.796544835007068
O=c1[nH]c2c(nc([N+](=O)[O-])n3nnc(N[N+](=O)[O-])c23)n1[N+](=O)[O-],1.9179673,8.27226,32.287827,5.168331,3.1941352,619.7592,236.91434,143.6196,4.08981421466118
Nc1c([N+](=O)[O-])nc2n1c(=O)nc1n([N+](=O)[O-])nc([N+](=O)[O-])n12,1.9202337,8.118392,31.04595,4.8142977,2.9647546,619.29565,109.67154,145.85675,4.123151374487074
O=[N+]([O-])Nc1nc2nc([N+](=O)[O-])nn2c(O)c1[N+](=O)[O-],1.9105307,8.375192,32.89618,5.3137197,3.3172967,625.00726,93.19919,126.19595,3.607700120500292
Nc1nn2c(=NN[N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])nc2n1N[N+](=O)[O-],1.9152938,8.762633,36.01479,5.7975497,3.8757808,670.7499,389.78403,164.79973,4.360787599813007
Nc1nc2c(=O)n([N+](=O)[O-])c(=O)n([N+](=O)[O-])c2nc1N[N+](=O)[O-],1.9191686,8.162184,31.40415,4.8659515,3.0301788,624.0432,-56.795475,142.87415,3.9244697729738336
N=c1[nH]c(=O)n(C=N[N+](=O)[O-])c2c(=O)n([N+](=O)[O-])c([N+](=O)[O-])nc12,1.8768146,7.831711,28.527512,4.694242,2.8325486,606.59906,-59.995846,142.5165,4.4851229138801285
Nn1c(=O)[nH]c2c(c1=NN[N+](=O)[O-])n([N+](=O)[O-])c(=O)n2[N+](=O)[O-],1.9485688,8.518275,34.29932,5.1076565,3.356217,660.96295,-8.205411,147.51974,4.469675926819987
O=c1c2nn([N+](=O)[O-])c([N+](=O)[O-])c2oc2nnnn12,1.9001652,8.290464,32.10407,5.5531907,3.2551062,585.25696,288.54276,139.42245,4.105111369560021
Nc1c([N+](=O)[O-])nc2c(=O)n(N)c([N+](=O)[O-])c([N+](=O)[O-])n12,1.8800029,8.054761,30.144453,5.0705304,3.149768,623.85,33.286182,234.3117,3.7488436204321705
O=c1c([N+](=O)[O-])nnc2c(C=N[N+](=O)[O-])c([N+](=O)[O-])n([N+](=O)[O-])n12,1.8997827,8.601997,34.55611,6.1022215,3.6799376,601.1952,292.66476,135.10855,4.228298738055953
Nn1c([N+](=O)[O-])nc2c(=O)nc([N+](=O)[O-])n([N+](=O)[O-])c21,1.8984115,8.398592,32.92947,5.4939566,3.4243956,625.0819,141.96472,122.048035,3.894994197758301
Nn1c(=O)n(N[N+](=O)[O-])c(=O)n2c([N+](=O)[O-])c([N+](=O)[O-])nc12,1.9137348,8.390198,32.981438,5.1191626,3.2974048,646.0143,-62.282642,153.29637,3.942342790385137
O=c1n(N[N+](=O)[O-])c(=NN[N+](=O)[O-])c2oc([N+](=O)[O-])nc2n1N[N+](=O)[O-],1.9323875,8.807932,36.391594,5.743298,3.7308898,651.0295,81.90193,143.6249,4.709657583109145
O=c1n2nc([N+](=O)[O-])c(C=N[N+](=O)[O-])c2nc2n([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])n12,1.9281894,8.495008,33.995903,5.7216177,3.385491,591.3355,213.81842,138.85141,4.29397374062524
O=c1c2c([N+](=O)[O-])nn([N+](=O)[O-])c2n(C=N[N+](=O)[O-])c(=O)n1N[N+](=O)[O-],1.9164773,8.522449,33.936195,5.5014806,3.4265985,623.79565,18.40616,138.75943,4.499492385391262
O=c1[nH]c2c(nc([N+](=O)[O-])n2N[N+](=O)[O-])c(=N[N+](=O)[O-])n1[N+](=O)[O-],1.9715406,8.872001,37.309155,5.6787724,3.6397238,642.60144,130.43848,128.66928,4.392542694099909
O=c1[nH]c(=O)n([N+](=O)[O-])c2nc3c(=O)n(N[N+](=O)[O-])c(=O)n(N[N+](=O)[O-])c3nc12,1.9151771,7.854748,29.035675,4.408869,2.6469154,603.3803,-226.22876,148.47891,4.17132925718556
O=c1c2nnc([N+](=O)[O-])c(C=N[N+](=O)[O-])c2nc([N+](=O)[O-])n1[N+](=O)[O-],1.9068722,8.386316,32.99554,5.8249,3.4060175,582.5185,269.1377,127.08922,4.188627459952867
Nc1c([N+](=O)[O-])n(C=N[N+](=O)[O-])c2c1c(=O)n1c([N+](=O)[O-])c([N+](=O)[O-])nc1n2[N+](=O)[O-],1.8870888,8.187151,31.220255,5.3850965,3.221116,599.48376,93.28018,133.60652,4.439168660867354
Nc1nnc([N+](=O)[O-])c2onc([N+](=O)[O-])c12,1.825972,7.988555,29.20829,5.6754923,3.379518,595.7004,259.09396,279.65765,3.6247953447579917
O=c1c2c3c([N+](=O)[O-])nn(C=N[N+](=O)[O-])c3c([N+](=O)[O-])cc2n([N+](=O)[O-])n1[N+](=O)[O-],1.8777628,8.205427,31.256182,5.7991076,3.330759,573.57983,187.25394,140.85254,4.427119407616476
O=c1n([N+](=O)[O-])c(=N[N+](=O)[O-])c2nc([N+](=O)[O-])n([N+](=O)[O-])c2n1C=N[N+](=O)[O-],1.955948,8.921693,37.55817,6.0279436,3.7576866,622.62366,216.72034,123.79286,4.69410512105887
Nn1c([N+](=O)[O-])nc2c(c([N+](=O)[O-])c([N+](=O)[O-])n2[N+](=O)[O-])c1=N[N+](=O)[O-],1.9498786,8.975993,38.000664,6.340705,3.9719105,624.8563,320.27557,142.2545,4.156993668568139
Nc1nc([N+](=O)[O-])c(N[N+](=O)[O-])n2nc([N+](=O)[O-])nc12,1.8639483,8.258988,31.62841,5.387056,3.473413,646.6619,287.8069,135.14442,3.7037532409647316
O=[N+]([O-])N=C([N+](=O)[O-])[N+](=O)[O-],1.9189575,9.886754,45.347107,7.4655643,5.163432,690.18164,110.18945,143.30893,4.044467002963895
O=c1[nH]c(=NC=N[N+](=O)[O-])n2nc([N+](=O)[O-])c([N+](=O)[O-])c2n1[N+](=O)[O-],1.9235002,8.564958,34.424362,5.552572,3.4865658,629.0022,163.20679,131.99324,4.501300886526293
O=c1n(C=N[N+](=O)[O-])c(O)cn2c([N+](=O)[O-])c([N+](=O)[O-])n12,1.8519101,7.966893,29.168991,5.0770636,3.089579,609.186,-136.62758,186.68419,4.369585998054547
Nn1c(=O)n(N[N+](=O)[O-])c2nnc([N+](=O)[O-])n21,1.8866159,8.694787,35.14303,5.6929984,3.9312155,692.9986,299.60587,149.99556,4.163346581840555
Nc1nc([N+](=O)[O-])c([N+](=O)[O-])n2c([N+](=O)[O-])nc(O)c12,1.8692528,7.88422,28.769434,4.89795,2.9486794,603.7047,-47.819973,228.58458,3.661529404858893
O=c1c2cnn([N+](=O)[O-])c2nc([N+](=O)[O-])n1N[N+](=O)[O-],1.8781295,8.335199,32.191143,5.6167226,3.4546113,615.8514,173.1289,128.76607,3.864039452866038
O=c1c(=O)n([N+](=O)[O-])c2c([nH]n2[N+](=O)[O-])c2c(=O)n(C=N[N+](=O)[O-])nc(C=N[N+](=O)[O-])c12,1.8621432,7.9180107,29.005676,5.2527266,3.0411198,579.8889,66.31001,148.18314,4.915313597599557
O=c1n2[nH]c(=NC=N[N+](=O)[O-])c-2c(N[N+](=O)[O-])nc([N+](=O)[O-])n1N[N+](=O)[O-],1.8759123,8.446301,33.0481,5.512688,3.6010616,655.22266,206.21179,143.20833,4.770145192607251
O=c1n(N[N+](=O)[O-])c(=O)n2c3c(nc(C=N[N+](=O)[O-])n12)c([N+](=O)[O-])nn3[N+](=O)[O-],1.9001265,8.39917,32.968113,5.478006,3.3764937,616.90393,169.13162,145.65742,4.660177608833912
O=c1[nH]n(C=N[N+](=O)[O-])c2c1n([N+](=O)[O-])c(=O)n2[N+](=O)[O-],1.9269044,8.524476,34.15449,5.451523,3.4243035,629.44214,15.672412,144.56183,4.6619764875650365
O=c1c(=O)n([N+](=O)[O-])c2nc3nonc3nc2n1N[N+](=O)[O-],1.9084777,8.213876,31.713936,5.412256,3.1874793,588.2032,261.58334,132.84401,3.9778433571867566
O=[N+]([O-])N=Cc1c([N+](=O)[O-])n2c([N+](=O)[O-])nc([N+](=O)[O-])c2n1[N+](=O)[O-],1.9041144,8.848405,36.54878,6.4925723,3.97544,609.5217,325.7115,129.83035,4.280925082330488
O=c1[nH]c(N[N+](=O)[O-])c([N+](=O)[O-])c(=O)[nH]1,1.8992077,7.824626,28.530752,4.1186047,2.6324322,644.29816,-340.94254,157.78291,3.2744360773837986
Nc1c([N+](=O)[O-])c([N+](=O)[O-])n2c([N+](=O)[O-])nnc2c1N,1.8602808,8.025995,29.780678,5.2794724,3.3010447,627.622,218.07907,230.61214,3.5316018900659945
Nc1nc2c(=O)n([N+](=O)[O-])nc([N+](=O)[O-])n2n1,1.8660603,8.201335,31.189964,5.17365,3.3198688,644.1367,198.70914,158.76936,3.6563865818405556
O=[N+]([O-])c1c[nH]n2c([N+](=O)[O-])nnc12,1.8348374,8.118908,30.17324,5.7216506,3.5325544,617.4346,319.7343,293.16998,3.54840852091481
NN=c1c2c(c([N+](=O)[O-])nn2[N+](=O)[O-])n(N[N+](=O)[O-])c(=O)n1N[N+](=O)[O-],1.9262189,8.893434,37.10255,5.937685,3.9754546,671.21246,296.68918,144.49738,4.556210711183117
O=c1[nH]c(=O)c2c(nc([N+](=O)[O-])n2[N+](=O)[O-])[nH]1,1.8795394,7.5988054,26.79099,4.1401625,2.4792273,602.8932,-222.42007,152.19739,3.5027250433790176
Nn1c(=O)[nH]c2c3c(nc([N+](=O)[O-])n3[N+](=O)[O-])n([N+](=O)[O-])c2c1=O,1.9113138,8.026483,30.265888,4.860007,2.9468126,608.97266,-39.52891,148.88387,4.10853170508892
NN1N=C([N+](=O)[O-])n2c3c1nnc-3nn([N+](=O)[O-])c2=O,1.8867693,8.310858,32.325714,5.4643598,3.4955707,640.0139,438.58072,155.24933,4.297110667186309
O=[N+]([O-])c1nc2c([N+](=O)[O-])oc([N+](=O)[O-])c2[nH]1,1.8891013,8.29481,32.04041,5.691665,3.2807243,575.0088,-2.9372532,272.98453,3.8302850433790177
O=c1n(N[N+](=O)[O-])c2nc([N+](=O)[O-])n([N+](=O)[O-])c2n1N[N+](=O)[O-],1.9373025,9.045808,38.40218,6.101165,4.0155134,658.86237,176.16925,138.50883,4.38674438835845
N=c1c2c([nH]c(=O)n1N[N+](=O)[O-])n([N+](=O)[O-])c(=O)n2[N+](=O)[O-],1.9449759,8.428664,33.6115,4.9979057,3.211724,645.42145,-93.96952,145.32281,4.364934693219145
O=[N+]([O-])N=Cc1n[nH]c2nn([N+](=O)[O-])c3nnc([N+](=O)[O-])n1N23,1.8881658,8.656234,34.93624,6.104469,3.941082,645.19495,679.4919,140.2146,4.5983947180287785
O=c1[nH]c2c(=NC=N[N+](=O)[O-])n(C=N[N+](=O)[O-])c([N+](=O)[O-])nc2n([N+](=O)[O-])c1=O,1.9021999,8.158224,31.093777,5.1091013,3.112046,610.2844,65.22069,143.28726,4.715776210232514
O=c1c2onc(Oc3no[n+]([O-])c3[N+](=O)[O-])c2n(N[N+](=O)[O-])c(=O)n1[N+](=O)[O-],1.9378316,8.661374,35.252907,5.9267135,3.5002542,588.15155,1.5276057,140.91866,4.460883236970355
Nc1nn([N+](=O)[O-])c(=O)n2c([N+](=O)[O-])nc([N+](=O)[O-])c12,1.9146515,8.4298,33.427124,5.4044647,3.3784447,625.6227,105.92212,153.74113,3.87886875397132
N[n+]1c([N+](=O)[O-])nn2c([N+](=O)[O-])c([N+](=O)[O-])n(N[N+](=O)[O-])c21,1.9423915,9.242577,40.163944,6.5500817,4.3949656,672.3468,382.3972,151.28088,4.48451930860376
NN=c1c2c(=O)n([N+](=O)[O-])[nH]c2nc(N[N+](=O)[O-])n1[N+](=O)[O-],1.9182814,8.471179,33.673668,5.3092446,3.4957027,661.4962,182.92154,142.50502,4.450263940741134
O=[N+]([O-])N=Cn1c([N+](=O)[O-])nc2c1nc([N+](=O)[O-])n1c(O)c([N+](=O)[O-])nc21,1.8796636,8.013605,29.91928,5.1624513,3.0370116,587.9867,125.23932,184.51288,4.299633654145714
Nn1c(O)cc2c1c(=NN[N+](=O)[O-])[nH]c(=O)n2[N+](=O)[O-],1.825431,7.5694594,26.206707,4.4381766,2.865815,649.8883,-108.58218,158.57544,4.499102442706386
O=[N+]([O-])N=Cn1c([N+](=O)[O-])nn2c([N+](=O)[O-])c([N+](=O)[O-])nc2c1=N[N+](=O)[O-],1.9291146,8.922645,37.37814,6.3591285,3.9612474,621.08295,428.83395,159.2523,4.425772549053622
O=[N+]([O-])N=Cc1c([N+](=O)[O-])nc([N+](=O)[O-])c2[nH]nnc12,1.8277205,7.9932227,29.279018,5.637511,3.3693829,597.5034,374.63412,182.37225,4.100249128724771
O=[N+]([O-])Nc1nc2c(nc(N[N+](=O)[O-])n3c([N+](=O)[O-])c([N+](=O)[O-])nc23)n1[N+](=O)[O-],1.9194704,8.612292,34.861206,5.7993193,3.589995,619.30896,353.10684,136.02127,4.177209377065681
Nc1nc([N+](=O)[O-])nc2c([N+](=O)[O-])nc([N+](=O)[O-])n12,1.893291,8.181921,31.215347,5.145053,3.1916118,621.7059,174.8628,262.96957,3.6271375589091326
O=[N+]([O-])N=Cc1nc([N+](=O)[O-])nc2c(=N[N+](=O)[O-])n([N+](=O)[O-])c([N+](=O)[O-])nc12,1.9015889,8.611109,34.649315,6.118565,3.6913104,601.91174,424.196,119.27054,4.502644135099254
O=[N+]([O-])Nc1nn([N+](=O)[O-])c2nc3nc([N+](=O)[O-])nn3c([N+](=O)[O-])c12,1.9452366,8.702663,35.82299,5.923223,3.6418328,614.15186,465.4595,139.41609,4.120215874523371
O=[N+]([O-])NN=c1[nH]nc([N+](=O)[O-])c2nc([N+](=O)[O-])n(N[N+](=O)[O-])c12,1.9117396,8.820006,36.405773,6.103616,3.9850178,654.2599,420.82126,140.75615,4.441232803990019
O=c1c2nc(N[N+](=O)[O-])nc([N+](=O)[O-])c2c([N+](=O)[O-])nn1N[N+](=O)[O-],1.9011861,8.49548,33.685513,5.6861157,3.5166774,619.3612,192.22748,136.17311,4.0247540333794385
O=c1[nH]nc([N+](=O)[O-])c2c(N[N+](=O)[O-])cnn12,1.850535,7.8938265,28.727892,5.0761695,3.1557653,623.4599,174.33063,141.19402,3.500926113613131
O=[N+]([O-])Nc1nn[nH]c1[N+](=O)[O-],1.8597798,8.954879,36.989117,6.3291965,4.432331,702.50415,295.82684,128.91924,3.878883388330914
O=C(O)c1nnc2n1-c1nonc1N([N+](=O)[O-])c1nonc1-2,1.8394268,7.807252,28.116888,5.237646,3.0119085,575.4692,335.1266,111.72847,3.806698791429932
Nc1nc2c(=O)n(N[N+](=O)[O-])c(=O)n([N+](=O)[O-])c2n1[N+](=O)[O-],1.9094034,8.361906,32.684555,5.0928707,3.269791,644.86835,-58.798733,134.71983,4.2076788227738025
O=[N+]([O-])c1nn([N+](=O)[O-])c2ncn3c([N+](=O)[O-])nc([N+](=O)[O-])c3c12,1.9030405,8.335827,32.571686,5.851576,3.401831,580.67725,368.5118,136.51637,3.9426912174515554
O=c1[nH]c2c(=N[N+](=O)[O-])[nH]c([N+](=O)[O-])nc2n1N[N+](=O)[O-],1.9135603,8.291638,32.20481,5.0037436,3.2045202,643.619,40.292667,147.80676,4.243189224827775
O=C(O)c1c([N+](=O)[O-])c(=O)n2nc([N+](=O)[O-])nc2n1[N+](=O)[O-],1.9112923,8.16353,31.198444,4.9701724,2.9374106,591.48486,-246.13576,130.129,3.6442958268223844
Nn1c(=O)n([N+](=O)[O-])c2c(=O)[nH]c([N+](=O)[O-])nc21,1.8987772,7.8975406,29.333555,4.519016,2.8311455,629.9953,-110.110886,152.19588,3.832142103569657
N=C1C([N+](=O)[O-])=C([N+](=O)[O-])n2nnc([N+](=O)[O-])c21,1.8828483,8.486628,33.466366,6.204879,3.698125,595.91846,369.90695,250.65652,3.939980074109755
O=c1[nH]c2nonc2c2c(N[N+](=O)[O-])nc([N+](=O)[O-])n12,1.8807336,7.948703,29.447666,5.1005692,3.0296538,595.23004,194.80338,144.3107,3.909607263922905
Nc1nc2c(=O)n([N+](=O)[O-])c(=O)[nH]c2n1[N+](=O)[O-],1.9216987,7.832927,28.962662,4.186338,2.6293845,631.81573,-181.62431,164.8461,3.9762717271375774
O=c1c2nc3[nH]nc([N+](=O)[O-])c3nc2n([N+](=O)[O-])c(=O)n1C=N[N+](=O)[O-],1.8900801,7.8173733,28.661943,4.73253,2.761112,585.8265,79.22838,137.36372,4.296592126826297
Nc1c([N+](=O)[O-])cc([N+](=O)[O-])n2nc([N+](=O)[O-])nc12,1.8579017,7.903788,28.787151,5.2686396,3.1347423,597.59534,170.71933,272.95648,3.473187712755286
Nn1c(N[N+](=O)[O-])nn2c(=O)n([N+](=O)[O-])c(=O)n2c1=O,1.9423237,8.403527,33.47502,4.764913,3.1630032,666.3775,-95.92037,141.06908,4.193554552787886
O=c1c2c(nc(C=N[N+](=O)[O-])n2[N+](=O)[O-])n([N+](=O)[O-])c(=O)n1[N+](=O)[O-],1.9431775,8.66536,35.463512,5.7307777,3.4848037,607.52783,58.56026,126.84624,4.485571236176643
Nn1nc([N+](=O)[O-])c2c([N+](=O)[O-])n([N+](=O)[O-])nc21,1.8960699,8.882791,36.78498,6.4935355,4.2132096,649.4559,423.67477,139.51337,4.042618371982095
O=[N+]([O-])Nc1nc([N+](=O)[O-])nc2nc([N+](=O)[O-])n([N+](=O)[O-])c12,1.9047096,8.674838,35.217472,5.9916525,3.7130728,619.4911,299.32794,129.57976,3.948627335966597
O=c1c2c(nnn1N[N+](=O)[O-])c([N+](=O)[O-])nn2[N+](=O)[O-],1.9247628,8.897948,37.13153,6.228734,3.9471326,633.7291,362.64627,137.57112,4.105884735884906
O=c1n([N+](=O)[O-])c([N+](=O)[O-])nc2cc([N+](=O)[O-])nn12,1.8844346,8.3027,32.05402,5.5726514,3.340201,599.5609,119.58258,131.37921,3.6568735589091323
Nn1c([N+](=O)[O-])nc2[nH]c(=O)n([N+](=O)[O-])c(=O)c21,1.8979574,7.884377,29.146925,4.4446564,2.8018224,633.288,-124.285805,166.47585,3.8170674718184285
O=c1n([N+](=O)[O-])nc(N[N+](=O)[O-])c2c([N+](=O)[O-])cc(O)n12,1.8825448,8.060946,30.130667,5.114586,3.0932612,606.28986,-105.100365,139.50304,3.894053690362239
Nc1c([N+](=O)[O-])nn2nnnc2c1[N+](=O)[O-],1.8939846,8.389285,32.82235,5.7067094,3.6258903,637.1855,470.0281,286.5465,3.466936310768725
Nn1c(=O)n([N+](=O)[O-])c(=O)c2[nH]nc(C=N[N+](=O)[O-])c21,1.8528652,7.7735076,27.999327,4.75984,2.9742873,627.496,49.569187,157.63586,4.269219714114223
O=c1c2c(cc(O)n2[N+](=O)[O-])nc([N+](=O)[O-])n1[N+](=O)[O-],1.8739169,8.024403,29.77904,5.2542796,3.0637467,583.13293,-123.32356,138.48329,3.9986646119594846
O=c1c2nc3c(nc2n(N[N+](=O)[O-])c(=O)n1[N+](=O)[O-])c(-c1c2c([N+](=O)[O-])nc([N+](=O)[O-])nc2nn1[N+](=O)[O-])c(C=N[N+](=O)[O-])n3[N+](=O)[O-],1.9089359,8.215045,31.675581,5.448625,3.1471426,577.78674,291.49368,143.75224,5.00268121695327
Nn1nc([N+](=O)[O-])c2oc([N+](=O)[O-])nc21,1.8560795,8.308326,31.842999,5.687173,3.5646098,627.00146,178.09116,279.95255,4.058936964957763
Nc1nn2c(=O)c3c(nc2n1[N+](=O)[O-])c(=O)[nH]c(=O)n3[N+](=O)[O-],1.9008921,7.566407,26.91442,4.036758,2.4251132,605.1576,-153.25807,147.94888,3.964447213074717
O=c1[nH]c(=NN[N+](=O)[O-])c2nc([N+](=O)[O-])[nH]c(=N[N+](=O)[O-])c2[nH]1,1.9052387,8.011461,30.02445,4.670828,2.9573784,636.7223,48.208317,158.38666,4.467633321360931
O=c1[nH]c(N[N+](=O)[O-])c([N+](=O)[O-])o1,1.9079038,8.371377,32.645004,4.9340873,3.1652446,644.90674,-268.7448,147.91724,3.7453175780631245
Nn1nc([N+](=O)[O-])c2c1c(=O)n([N+](=O)[O-])c(=O)n2N,1.8924897,8.171379,31.30286,5.0186553,3.268718,653.4487,47.425907,162.09381,4.000945960792963
Nn1c(=O)n([N+](=O)[O-])c2c3c([N+](=O)[O-])nn([N+](=O)[O-])c3nc([N+](=O)[O-])c21,1.9357786,8.507321,34.23918,5.6583877,3.4319177,607.0204,227.914,125.7041,4.2385758695541575
O=c1n([N+](=O)[O-])ncc2c([N+](=O)[O-])nc([N+](=O)[O-])n12,1.8919332,8.381893,32.778927,5.7010746,3.4085937,596.69446,139.91858,148.33272,3.8281061742937474
O=[N+]([O-])N=Cn1c([N+](=O)[O-])c(O)c2[nH]nc([N+](=O)[O-])c21,1.8761537,8.113518,30.591635,5.339997,3.2595458,610.6345,67.550186,181.46149,4.164393879571408
O=[N+]([O-])Nc1nnc2nc([N+](=O)[O-])nc([N+](=O)[O-])n12,1.8870018,8.632169,34.737827,5.8680663,3.7645078,641.61163,413.07394,118.93356,3.7059801652439734
O=[N+]([O-])c1nc([N+](=O)[O-])c2oc([N+](=O)[O-])c([N+](=O)[O-])c2n1,1.9272262,8.520556,34.176773,6.0398555,3.3892715,556.8136,72.349655,238.87418,3.67025201204056
O=c1nc(C=N[N+](=O)[O-])[nH]c2nc([N+](=O)[O-])c([N+](=O)[O-])nc12,1.8294711,7.6600223,26.876776,4.945673,2.8461158,576.79517,118.51727,187.07117,3.8968547783080076
O=c1c2c(nc([N+](=O)[O-])n2C=N[N+](=O)[O-])n2c([N+](=O)[O-])c([N+](=O)[O-])nc2n1[N+](=O)[O-],1.9278595,8.480038,33.906094,5.6587505,3.3594222,592.3043,193.43997,149.0555,4.425890780547345
Nc1n[nH]n2c([N+](=O)[O-])nc([N+](=O)[O-])c2c1=O,1.8220248,7.7562594,27.515814,4.981839,3.0810564,620.93024,123.65857,265.0652,3.786657351071325
Nn1c2nnc([N+](=O)[O-])c-2c([N+](=O)[O-])c(N[N+](=O)[O-])c1[N+](=O)[O-],1.9040735,8.641633,34.947525,6.155778,3.8668976,627.8189,364.07394,124.36476,3.752507465281525
O=c1n([N+](=O)[O-])c2nc([N+](=O)[O-])n(C=N[N+](=O)[O-])c2n1[N+](=O)[O-],1.9525297,8.875254,37.267944,5.951773,3.7197223,624.09906,176.57477,138.60391,4.510810542204602
O=c1[nH]c(=O)n([N+](=O)[O-])c2[nH]c(=O)n(N[N+](=O)[O-])c12,1.9148703,7.798783,28.58085,4.0799723,2.554007,630.7473,-339.43167,151.10916,3.890388943524517
Nn1c(=NN[N+](=O)[O-])c2c(O)nn([N+](=O)[O-])c2n([N+](=O)[O-])c1=O,1.9248027,8.546228,34.281235,5.3400006,3.5148256,660.5826,42.80408,139.40305,4.560215926819987
Nn1c(N[N+](=O)[O-])nc([N+](=O)[O-])c2n([N+](=O)[O-])c(=O)nc1-2,1.9126939,8.433154,33.375385,5.355116,3.4394689,644.83606,145.39316,129.09981,4.046998305746854
Nc1nc2n([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])n2n1,1.8780469,8.614813,34.442707,5.881653,3.8197773,651.23676,289.26474,147.79417,3.7796239366302125
O=[N+]([O-])c1nnc([N+](=O)[O-])n1O,1.8858231,9.128575,38.652542,6.64252,4.41961,664.68915,179.44763,264.43372,3.592100370340841
O=[N+]([O-])Nc1nc([N+](=O)[O-])nc2c1c(N[N+](=O)[O-])nn2[N+](=O)[O-],1.9164351,8.757245,35.976402,5.9416833,3.8123722,642.33716,344.7607,135.14319,4.095497654436633
O=[N+]([O-])NN=c1n(N[N+](=O)[O-])c([N+](=O)[O-])nc2c([N+](=O)[O-])c([N+](=O)[O-])nn12,1.9526927,9.169053,39.6372,6.3792095,4.1530213,651.7903,436.26712,142.49547,4.289920328035205
O=[N+]([O-])Nc1nnc2c([N+](=O)[O-])n[nH]c2n1,1.8537215,8.2283325,31.407766,5.516559,3.5480204,644.34674,439.75082,132.14183,3.593084139683997
O=c1c2c(C=N[N+](=O)[O-])nn([N+](=O)[O-])c2n([N+](=O)[O-])c(=O)n1N[N+](=O)[O-],1.9050481,8.555573,34.161625,5.6907797,3.538081,622.7022,80.392136,132.8238,4.591823833355063
O=[N+]([O-])Nc1nnc([N+](=O)[O-])n2c([N+](=O)[O-])nnc12,1.9069456,8.868938,36.929184,6.3516026,4.065611,638.9896,526.98816,135.47108,3.6806335589091335
Nn1c(=O)[nH]c(=O)c2nnn([N+](=O)[O-])c21,1.8533202,7.6208334,26.783272,4.2093086,2.723792,651.9771,0.6439234,154.12369,3.717220811111609
Nc1c([N+](=O)[O-])c(=O)oc2nnn([N+](=O)[O-])c12,1.8956617,8.007907,29.913906,4.974445,2.9751236,599.83167,-25.172377,149.18915,3.832946581840556
O=c1n(N[N+](=O)[O-])c(=NN[N+](=O)[O-])c2nnn([N+](=O)[O-])c2n1N[N+](=O)[O-],1.9433101,9.124131,39.073235,6.1124387,4.1433983,680.3587,387.79025,137.95178,4.73122948946366
O=c1c2nc3nn4c([N+](=O)[O-])c([N+](=O)[O-])nc4c3c(C=N[N+](=O)[O-])n2n([N+](=O)[O-])c(=O)n1N[N+](=O)[O-],1.9061557,8.254287,31.924887,5.430716,3.203342,590.62067,245.45203,142.91943,4.598484513309456
O=C1N=C2C(=NC(=O)N2[N+](=O)[O-])N1N[N+](=O)[O-],1.9239051,8.316725,32.583492,4.972446,3.12574,629.7787,-9.741315,129.40771,4.375934274148248
